date,symbol,close,change_percent,open,high,low,volume,source,timestamp
2025-11-26,NIMBPO,159.4,1.98,159.4,155.2,159.4,13254.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NLG,710.0,-1.22,716.0,704.5,716.0,14289.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NLIC,854.0,-0.7,871.0,846.0,862.0,127960.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NLICL,630.0,-2.14,644.0,626.0,631.6,49863.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NMB,247.9,0.36,248.9,245.0,248.9,65545.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NMBMF,687.0,-0.79,720.0,686.0,706.0,1131.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NMFBS,1344.8,-0.16,1370.0,1330.0,1368.9,8215.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NMIC,1325.0,-0.22,1380.0,1302.0,1320.0,8068.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NMLBBL,669.0,0.15,671.0,655.0,667.0,9669.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NRIC,1360.1,0.23,1375.0,1343.1,1374.8,113537.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NRM,435.7,-0.75,447.7,431.5,447.7,27174.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NRN,1978.0,-0.6,2029.8,1955.0,2029.8,83106.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NTC,864.7,0.31,874.0,858.0,874.0,11152.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NUBL,770.0,0.26,780.0,755.0,755.0,14413.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NWCL,823.3,-1.99,830.0,823.3,830.0,2364.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,NYADI,403.0,-1.13,414.5,399.5,399.5,12072.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,OHL,700.9,0.14,705.0,686.1,686.1,8430.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,OMPL,1180.0,-1.02,1192.0,1170.0,1187.0,8729.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PCBL,253.4,0.24,255.9,249.1,252.0,38899.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PFL,385.0,-0.77,388.0,384.0,386.0,3568.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PHCL,294.0,-0.68,299.0,292.0,299.0,92971.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PMHPL,343.9,-1.18,350.0,342.2,344.0,48655.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PMLI,505.0,-2.11,515.9,501.1,510.1,12157.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PPCL,339.7,-0.09,344.9,334.5,344.9,30931.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PPL,339.0,0.21,344.7,334.4,334.4,92332.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PRIN,687.0,1.39,688.0,674.4,688.0,29400.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PROFL,470.0,-0.95,480.0,465.7,471.0,11991.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PRSF,10.25,0.0,10.42,10.22,10.25,1462.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PRVU,193.6,0.52,196.4,189.0,196.4,99322.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PSF,10.28,0.39,10.3,10.24,10.24,31800.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,PURE,845.0,-0.35,847.0,820.2,840.0,11874.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RADHI,769.0,0.0,784.3,754.0,784.3,129174.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RAWA,733.0,0.55,743.0,703.5,714.5,2810.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RBCL,15200.0,1.33,15283.0,15000.0,15000.0,577.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RBCLPO,12017.0,0.14,12194.0,12004.4,12194.0,236.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RFPL,358.0,-0.56,368.0,352.9,352.9,31264.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RHGCL,273.0,1.22,275.1,267.9,273.0,110648.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RHPL,269.9,0.04,270.0,266.0,267.0,18530.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RIDI,235.0,-1.26,236.0,231.0,236.0,86019.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RLFL,445.0,0.68,450.0,441.0,447.0,17048.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RNLI,497.0,-1.0,512.0,492.0,512.0,113054.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RSDC,650.0,-1.22,660.0,645.1,660.0,12414.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RSY,8.9,-0.22,9.04,8.81,8.81,5700.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,RURU,740.4,-1.02,761.0,733.1,733.1,11805.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SADBL,414.0,0.0,415.0,410.0,410.0,41350.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SAGAR,1101.9,9.99,1101.9,1000.9,1000.9,1980.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SAGF,9.34,2.08,9.34,9.18,9.2,1900.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SAHAS,570.0,-1.2,577.0,565.0,577.0,138626.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SAIL,364.9,9.98,364.9,328.7,328.7,300.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SALICO,605.0,0.83,605.0,595.0,600.1,15220.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SANIMA,310.5,0.65,310.9,307.0,308.0,54411.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SANVI,649.0,0.62,661.0,635.0,650.0,43294.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SAPDBL,844.0,0.96,851.0,825.0,825.0,31276.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SARBTM,921.9,-0.01,930.0,915.0,915.1,18927.0,merolagani_daily,2025-11-26 00:39:42
2025-11-26,SBCF,8.9,0.11,9.0,8.87,8.87,19809.0,merolagani_daily,2025-11-26 00:39:42
