date,symbol,open,high,low,close,volume,change_percent,source,timestamp,RSI,MA50,MACD,MACD_Signal,Prev_Volume,sector,RSI_OK,MA_OK,MACD_OK,VOLUME_OK,Buy_Signal,Recommendation,check_rsi,check_ma,check_macd,check_volume
2025-11-20,HLI,370.0,365.8,368.0,366.0,38833.0,-0.46,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HLICF,9.25,9.01,9.14,9.25,1810.0,-0.54,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HPPL,478.9,468.0,468.0,478.0,71986.0,0.19,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HRL,801.0,790.2,795.0,791.0,53239.0,-0.38,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,HURJA,228.0,220.2,222.0,222.5,49941.0,-0.67,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,ICFC,627.4,618.0,618.0,624.0,3737.0,0.48,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,IGI,410.0,403.4,410.0,405.0,6218.0,-0.49,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,IHL,580.0,520.3,530.2,561.0,23117.0,3.7,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,ILBS,1113.0,1094.0,1101.0,1094.0,7402.0,-1.87,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,ILI,458.0,450.4,450.4,457.8,15337.0,0.26,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,JBBL,314.9,307.1,307.1,313.0,15137.0,-0.1,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,JBBLPO,187.0,187.0,187.0,187.0,3482.0,0.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,JBLB,1539.1,1465.1,1466.0,1510.0,26407.0,2.03,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,JFL,431.9,421.0,424.0,422.0,5796.0,-0.71,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,JHAPA,455.5,422.3,422.3,455.5,200.0,10.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,JOSHI,353.5,330.0,336.2,334.1,59869.0,-2.59,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,JSLBB,1148.0,1120.0,1147.0,1147.6,2149.0,1.11,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KBL,178.9,176.0,176.5,176.5,82544.0,-0.56,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KBSH,1807.9,1771.1,1807.9,1771.6,133.0,-1.85,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KDBY,9.0,8.88,9.0,9.0,2310.0,0.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KDL,899.0,877.1,882.2,894.6,1120.0,-0.6,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KEF,9.2,8.88,9.02,9.05,6198.0,0.33,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KKHC,251.4,244.1,246.5,251.4,19902.0,-0.04,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KMCDB,1003.9,986.0,987.1,997.9,1377.0,0.59,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KPCL,552.0,546.3,547.0,549.0,26418.0,-0.9,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KSBBL,427.0,421.4,421.4,426.9,29164.0,0.45,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,KSY,8.85,8.74,8.74,8.85,1800.0,-0.67,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,LBBL,454.0,444.0,444.0,447.1,69857.0,-1.3,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,LEC,195.0,190.3,193.1,193.0,60055.0,0.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,LICN,862.0,844.0,845.5,850.0,6044.0,0.47,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,LLBS,935.0,920.0,929.9,920.0,781.0,-3.04,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,LSL,230.4,227.5,230.0,229.6,124505.0,-0.39,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,LUK,9.18,9.11,9.11,9.18,505.0,1.55,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MABEL,730.0,665.0,691.3,708.7,70596.0,0.47,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MAKAR,570.0,548.8,548.8,560.0,4080.0,0.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MANDU,784.5,777.2,780.0,782.0,1942.0,0.0,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MATRI,949.0,930.1,930.1,942.0,274.0,0.18,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MBJC,287.0,278.2,287.0,279.7,13799.0,-0.82,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MBL,210.5,208.5,209.0,209.0,26114.0,-1.18,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MBLEF,8.97,8.8,8.8,8.89,5500.0,0.57,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MCHL,482.0,470.0,471.0,475.1,1847.0,0.44,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MDB,566.9,559.0,559.0,560.0,5271.0,-0.73,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MEHL,425.0,403.1,407.0,411.4,18456.0,0.91,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MEL,324.3,292.2,304.0,314.0,149132.0,3.29,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MEN,664.9,652.5,662.9,658.1,94582.0,-0.26,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MERO,771.5,715.0,728.0,750.0,22347.0,1.08,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MFIL,587.8,570.2,587.8,574.9,9726.0,-0.88,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
2025-11-20,MHCL,402.0,390.3,390.3,394.5,7901.0,-0.88,merolagani_daily,2025-11-20 15:51:43,,,,,,,False,False,False,False,False,REJECT - RSI nan < 60,True,True,True,True
